,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy,type
85,131.28005981445312,139.50680541992188,106.29556274414062,49.38724410927697,48.51518420265463,55.60132195385141,864.9870028805019,0.8175500783472873,0.0954383888057114,13.595195772092236,Potato___Early_blight
86,145.71258544921875,152.42611694335938,116.76263427734375,34.81978888580142,35.12561518081998,53.30935406203826,652.6436098796131,0.7346382288693344,0.07782983086828693,13.268033697367303,Potato___Early_blight
87,146.28907775878906,153.06272888183594,123.19439697265625,42.27258968542689,40.88692291077671,53.06108307150655,763.2964059346159,0.7775389281204956,0.07820115030688857,13.389329523716654,Potato___Early_blight
88,124.24458312988281,129.34896850585938,104.70295715332031,51.69363689068638,45.921644580226236,56.95866588097716,762.991511497981,0.8360861794054149,0.10253074431203607,13.588909612314886,Potato___Early_blight
89,113.21365356445312,117.49777221679688,88.90065002441406,47.448473547094416,47.024369058182856,54.18689966027132,480.9091918973468,0.8906112575154073,0.13898122053987982,13.058598355755226,Potato___Early_blight
90,137.0884552001953,135.61795043945312,96.71641540527344,56.5683175618313,58.37274077239926,58.13839240302657,981.4883722756863,0.8436400081202237,0.10594724689093543,13.68411554740844,Potato___Early_blight
91,132.95391845703125,136.83192443847656,117.76777648925781,46.85280282278503,41.69280480672315,53.69710827511312,984.1592339034258,0.745945953051201,0.08692751727903117,13.705436576166546,Potato___Early_blight
92,148.71578979492188,142.8695831298828,115.24661254882812,52.08019298323171,55.115873911167796,65.15105015315835,1003.8845383236006,0.8266405195360064,0.0867517225700209,13.85459380148869,Potato___Early_blight
93,146.5943145751953,145.796630859375,115.14994812011719,49.529276355840004,51.78844339723165,63.35968295478292,738.4077522917863,0.856311191695144,0.0989955654022811,13.23540468283666,Potato___Early_blight
94,159.50633239746094,169.90902709960938,150.4401397705078,47.61189043484462,42.27047822246637,55.71207539641277,1263.0927836499172,0.6742055759920956,0.054359050970841725,13.961694128826483,Potato___Early_blight
95,135.1550750732422,144.4934539794922,126.45346069335938,48.45243043770139,46.5592594024507,56.093226632840185,946.702583846957,0.7884413564198638,0.10186535653812127,13.495753666176586,Potato___Early_blight
96,167.28707885742188,165.2607879638672,126.54928588867188,39.50922969683709,41.70348245051253,53.89054158674327,502.9146851271143,0.8424641652713365,0.14685210036230067,12.41342784271991,Potato___Early_blight
97,125.07244873046875,133.35879516601562,107.55282592773438,48.91063622463165,45.89502934328969,56.87630454331039,1106.4019464418723,0.7519658827011699,0.06450984803930877,13.978861465321586,Potato___Early_blight
98,114.18109130859375,120.27078247070312,93.03860473632812,54.805801007758426,52.95392645729101,61.060158045516665,844.1077568573378,0.8531405025221847,0.07707698588786739,13.950248921333738,Potato___Early_blight
99,138.83558654785156,143.5524444580078,121.85707092285156,52.042433143438,49.82898668086001,60.357413776743215,785.2572581609231,0.8482231473041123,0.09237696425563136,13.605122891619024,Potato___Early_blight
100,139.1922149658203,144.911376953125,130.73898315429688,53.342489617082144,49.21253700824205,62.001420902562614,1040.1861267601394,0.8023454373815323,0.08794867955938898,13.808886004853356,Potato___Early_blight
101,147.5008544921875,159.262939453125,137.93032836914062,52.136258226662804,48.009252773373404,60.37896322245796,1093.1758119172905,0.7790112857725482,0.07501864665991564,13.89085600479281,Potato___Early_blight
102,143.8546142578125,149.87449645996094,106.69390869140625,44.8262461695376,46.89611190155862,56.04410584579045,944.2283528420552,0.7707856759385409,0.07045572424292879,13.589454497232762,Potato___Early_blight
103,130.6457977294922,140.13641357421875,109.72195434570312,42.919829911856596,42.040489382712245,48.01099515425625,747.5459329344478,0.7872146116253275,0.09083860576977115,13.226561693419038,Potato___Early_blight
104,124.27957153320312,131.1182403564453,110.2811279296875,50.02367293754148,48.81586576658607,61.1668760553005,869.2680913290553,0.8220869069225146,0.08644871444603236,13.665359615821755,Potato___Early_blight
105,146.51593017578125,150.2509002685547,115.1046142578125,48.52824183156343,50.65634992237952,60.12134041412455,804.8989149005184,0.8351511256299737,0.08797973909946925,13.475354829207436,Potato___Early_blight
106,103.82928466796875,114.61471557617188,95.0650634765625,46.39392724201648,42.869859849893075,55.491635982018174,492.8290619443239,0.8757930449124482,0.10364830581008552,13.341105984081171,Potato___Early_blight
107,137.55311584472656,142.73828125,114.80180358886719,48.98123418455475,49.73404196131228,57.866363029464786,967.0839020448857,0.7980408994324715,0.07650290768294687,13.820149759321879,Potato___Early_blight
108,131.25387573242188,125.1146240234375,97.49346923828125,55.708760838606295,57.94887169495207,63.89249441334183,881.4916481341304,0.8626776872170494,0.11202503380359735,13.746967872676166,Potato___Early_blight
109,136.17422485351562,131.9983367919922,103.38236999511719,63.95816015900572,65.92947976099181,70.14397220724014,857.5377358167525,0.896774682062864,0.1338325506576078,13.521950604613233,Potato___Early_blight
110,116.69819641113281,130.8357391357422,128.2684326171875,40.931656538686205,33.94563181573514,48.93989328872377,408.46498984765446,0.8512978488392053,0.12656521845231114,12.870355201198546,Potato___Early_blight
111,150.3223114013672,144.13609313964844,110.34548950195312,46.20501084938726,50.510951176357274,61.30542118397896,985.3836617977453,0.7889086197860863,0.08375666301365742,13.73693064018539,Potato___Early_blight
112,118.35700988769531,124.91607666015625,103.83694458007812,57.765306967778585,57.510073424157056,62.559462874194885,760.563338214268,0.8846305072046665,0.140360140909352,13.229338961356389,Potato___Early_blight
113,119.32742309570312,124.11651611328125,98.822021484375,54.542856728831055,50.5602960898625,60.78052448486923,593.2685789720296,0.8909463183778041,0.1358728493324603,13.24253500862014,Potato___Early_blight
114,143.60194396972656,145.60028076171875,111.87875366210938,50.01420527463381,53.189851121923105,56.524049832631405,834.4549615232115,0.8388488779650155,0.09202081352744637,13.460333390939004,Potato___Early_blight
115,145.0467987060547,137.35293579101562,115.71804809570312,47.54227685767454,48.65980372277655,57.381055337703444,860.0567496275464,0.8101635905038171,0.09620416404103549,13.486999704619983,Potato___Early_blight
116,127.86727905273438,124.45466613769531,92.57157897949219,47.93228675606644,50.60061281354756,55.18149600148055,1012.3727885008159,0.7842281223677331,0.06646827426611711,14.020497112532949,Potato___Early_blight
117,113.23478698730469,117.20294189453125,93.07527160644531,45.90125163125413,42.48085414207415,51.242921470299095,720.1507707972889,0.8118214624195429,0.10228530772500004,13.419702837260239,Potato___Early_blight
118,156.63760375976562,152.43716430664062,111.67779541015625,37.578493105268606,39.733212025423775,55.42779852862305,808.114860285106,0.7227306273568593,0.08091726718062012,13.182428264807324,Potato___Early_blight
119,120.79312133789062,131.4146728515625,105.02732849121094,52.73971632948063,51.61589340922073,61.838008549526734,950.6332575511814,0.8250366030177099,0.10383942545504227,13.62993117147655,Potato___Early_blight
120,138.82577514648438,147.17422485351562,115.98757934570312,40.2535343301866,39.09652242988593,57.03725913996923,898.8418352166227,0.7179770679128743,0.09539921500890416,13.337355408561889,Potato___Early_blight
121,136.1756591796875,145.0647430419922,115.55526733398438,43.00140410708372,44.269937158849395,53.59527857208189,780.4806178513066,0.7915579338058152,0.10961653136003975,13.20571629341227,Potato___Early_blight
122,146.24412536621094,132.9789276123047,108.91378784179688,46.006389213719906,47.09525498043566,56.328510057048206,797.6512019115239,0.8176682325235622,0.10296619315383942,13.3914821903936,Potato___Early_blight
123,136.57965087890625,139.5160369873047,116.58525085449219,44.56105777026256,43.10923751385514,52.02697841997468,813.4958193813671,0.7893318108901876,0.09898453671777277,13.456359014478428,Potato___Early_blight
124,155.98362731933594,149.23451232910156,110.78327941894531,58.741364505196835,60.79334270521044,64.62004910570052,771.3963661962939,0.8849403707248251,0.10519617944084701,13.57998725338002,Potato___Early_blight
125,147.4967498779297,145.2041473388672,116.00250244140625,40.24029676303756,42.10215936278733,51.58087557123103,532.2359274077274,0.8336309352562375,0.1159464213069045,12.816310774943481,Potato___Early_blight
126,147.30943298339844,161.43907165527344,130.37319946289062,37.9273565534187,34.01026418543925,50.89144238667297,533.0737961661376,0.7878412004908093,0.112186410687691,12.84627283179035,Potato___Early_blight
127,135.5902099609375,142.23101806640625,122.76533508300781,53.93146583565552,50.877638747778754,60.67047088760242,808.8055225454145,0.8518771633480913,0.10248314608887403,13.627747022178351,Potato___Early_blight
128,125.54216003417969,136.50555419921875,112.925048828125,51.27567411292262,51.1803678511535,58.73177621069237,940.2852354262777,0.8202338093076365,0.10031371450686358,13.530539866567539,Potato___Early_blight
129,149.1361083984375,151.55235290527344,121.03132629394531,42.34845704225059,37.32824934436004,56.69310832008075,486.8653447592269,0.8472713802227464,0.126763785102053,12.762594094932327,Potato___Early_blight
130,149.50115966796875,154.9971160888672,116.78463745117188,39.35344033851978,40.77749519781544,52.230684844113064,690.7908988129561,0.7823212751547416,0.09730828922261434,13.126345459542087,Potato___Early_blight
131,150.34286499023438,153.2731170654297,145.59861755371094,45.22249274253324,40.19220721075034,53.642544329811166,966.6760417868122,0.7349939468819853,0.08852942121687474,13.400727949138036,Potato___Early_blight
132,141.22885131835938,149.05807495117188,126.38645935058594,44.304530052553325,43.35439564714232,55.475972673471944,1001.473311827181,0.7402393344768528,0.07661146927866143,13.674750327193381,Potato___Early_blight
133,145.7598419189453,147.53140258789062,116.08097839355469,51.32360930002347,53.54910525666683,60.688048276478426,532.788174274918,0.9010816587679011,0.15485404798112382,12.571568088220062,Potato___Early_blight
134,143.0599822998047,139.03329467773438,109.75541687011719,47.886045485057046,49.87300604576193,63.952973323297705,963.2091046412431,0.8024949350875065,0.09605232935886973,13.632471039280514,Potato___Early_blight
135,130.65206909179688,130.0184326171875,108.93141174316406,47.908446495339305,47.23700058690865,57.560613737006896,1049.6380068212939,0.7689905919908387,0.06668519042141695,13.93593318407137,Potato___Early_blight
136,149.78411865234375,155.21133422851562,121.84449768066406,41.49261256466023,42.36672848269358,55.65606360782911,780.2982314644603,0.7777814342999682,0.07499381967228304,13.318558448229902,Potato___Early_blight
137,139.21246337890625,138.6556396484375,112.2276611328125,47.205216701381026,45.166002825266084,57.32354853418606,725.3922673671179,0.8297134760800549,0.09218564448741179,13.483929049801619,Potato___Early_blight
138,148.85659790039062,156.5102996826172,123.78878784179688,40.08117303587281,40.18440218936856,54.02303732697421,533.1905890162434,0.8326419770408199,0.12250346028638152,12.722178848893162,Potato___Early_blight
139,131.00083923339844,132.08436584472656,102.90863037109375,46.51881683502126,47.26741773156948,58.783438123640195,978.1762831753405,0.7777341833528053,0.0818038889088473,13.696306273604833,Potato___Early_blight
140,145.25833129882812,147.50636291503906,107.98185729980469,48.10786215294101,49.556239282731056,64.71766136984013,659.8929872675168,0.8625863352551827,0.10438152376575113,13.444363037472895,Potato___Early_blight
141,136.2230224609375,139.97882080078125,117.90640258789062,51.941538049961416,48.987281021017544,61.90199530884164,952.262512029627,0.8133179112652691,0.08464770936523207,13.758613119084938,Potato___Early_blight
142,126.67039489746094,134.2960968017578,109.6055908203125,49.43176424536148,48.11283126032165,57.44712738099848,972.1857152747734,0.7952014778554597,0.0892121383899532,13.754784187700729,Potato___Early_blight
143,130.3180694580078,138.72610473632812,118.49383544921875,45.807195353469716,40.9314902666277,53.32330313120646,954.4536206176703,0.7419628199005857,0.0757095095710023,13.6929832997601,Potato___Early_blight
144,123.38299560546875,132.54652404785156,115.21766662597656,47.36133916931735,46.24439104835194,56.922700097597875,1058.8804790825636,0.759045901956021,0.09554871278810577,13.679416177696488,Potato___Early_blight
145,136.83872985839844,145.61807250976562,113.10877990722656,45.298153126080216,41.81800545658309,52.998535928915445,811.1824768568574,0.781275213376067,0.07659443817613541,13.599414911757664,Potato___Early_blight
146,147.62506103515625,144.3143310546875,103.92106628417969,49.488551039166985,51.55883077325218,55.380000341309746,590.0844338265329,0.8770858959599029,0.12432093910000189,12.819652184336938,Potato___Early_blight
147,131.66635131835938,133.98435974121094,95.76445007324219,48.371325833930165,51.170043646966924,57.39425207404685,628.2241105434204,0.8695110930657115,0.11475931841721174,13.156617059149681,Potato___Early_blight
